VentaID;FechaVenta;HoraVenta;SucursalNombre;CiudadSucursal;VendedorNombre;ClienteNombre;GeneroCliente;EdadCliente;EmailCliente;TelefonoCliente;DireccionCliente;MetodoPago;NombreProducto1;MarcaProducto1;CantidadProducto1;PrecioUnitarioProducto1;SubtotalProducto1;NombreProducto2;MarcaProducto2;CantidadProducto2;PrecioUnitarioProducto2;SubtotalProducto2;NombreProducto3;MarcaProducto3;CantidadProducto3;PrecioUnitarioProducto3;SubtotalProducto3;DescuentoVenta;TotalVenta
890;26/05/2021;4:15:38 p. m.;Techcore Bogotá #1;Bogotá;Aura del Bermúdez;Martín Cuevas Gomez;M;19;martin56@gmail.com;+34982592538;cll 54 #60-65;Tarjeta Crédito;Lenovo ThinkPad X1 Carbon;Lenovo;2;6800000;13600000;Apple MacBook Pro 16;Apple;2;9600000;19200000;;;null;null;null;0;32800000
891;10/09/2017;5:49:55 p. m.;Techcore Bogotá #1;Bogotá;Aura del Bermúdez;Esmeralda Palau Vicens;F;18;esmeralda30@gmail.com;+34979907962;cll 75 #55-55;Tarjeta Crédito;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;HP Pavilion 15;HP;1;3500000;3500000;;;null;null;null;5;17005000
892;29/06/2023;7:27:39 p. m.;Techcore Cali;Cali;Clímaco Salinas Zabaleta;Renato Lerma Cerdá;M;47;renato99@gmail.com;+34880344529;cll 60 #81-64;Efectivo;Dell Latitude 7420;Dell;2;5600000;11200000;Lenovo IdeaPad 5;Lenovo;1;2800000;2800000;Apple MacBook Pro 16;Apple;2;9600000;19200000;5;31540000
893;16/10/2023;6:54:59 a. m.;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Óscar Viana Rosado;M;38;oscar59@hotmail.com;+34810668400;cra 39 #13-7;Billetera Digital;Apple MacBook Air M1;Apple;1;5500000;5500000;;;null;null;null;;;null;null;null;0;5500000
894;3/08/2020;12:46:37 p. m.;Techcore Medellín #2;Medellín;Luisina Lasa;Marciano Domingo Bonet;M;35;marciano42@hotmail.com;+34987712700;cll 41 #5-33;Tarjeta Crédito;MSI GE76 Raider;MSI;1;10000000;10000000;Dell Alienware m15;Dell;2;8000000;16000000;;;null;null;null;0;26000000
895;26/03/2016;3:39:36 p. m.;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Fulgencio Feliu Pareja;M;35;fulgencio30@hotmail.com;+34842050261;cll 43 #79-68;Transferencia;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;Dell Inspiron 15;Dell;2;3000000;6000000;;;null;null;null;0;20400000
896;8/03/2024;12:02:26 p. m.;Techcore Pereira;Pereira;Carina Parejo Carranza;Hilario Zurita-Torrens;M;18;hilario77@gmail.com;+34876994184;cll 67 #38-65;Billetera Digital;Asus VivoBook 15;Asus;2;2400000;4800000;Dell Latitude 7420;Dell;1;5600000;5600000;;;null;null;null;0;10400000
897;9/12/2023;12:47:28 p. m.;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Roberto Armas Canet;M;42;roberto99@gmail.com;+34988911248;cll 61 #29-66;Efectivo;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;Acer Swift 3;Acer;2;2600000;5200000;;;null;null;null;0;19600000
898;3/04/2018;6:31:18 p. m.;Techcore Cali;Cali;Rosendo Barberá Cordero;Aristides Garriga Laguna;M;33;aristides54@hotmail.com;+34833734181;cra 34 #99-59;Tarjeta Crédito;HP Omen 16;HP;2;6000000;12000000;Acer Swift 3;Acer;1;2600000;2600000;;;null;null;null;0;14600000
899;16/06/2024;10:34:56 p. m.;Techcore Cali;Cali;Clímaco Salinas Zabaleta;Jose Manuel del Campos;M;50;jose35@hotmail.com;+34822610546;cll 30 #40-75;Tarjeta Débito;Lenovo Yoga 7i;Lenovo;1;4400000;4400000;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;;;null;null;null;0;18800000
900;8/12/2016;11:40:35 p. m.;Techcore Medellín #1;Medellín;Ibán López Córdoba;Pancho Cervantes-Saez;M;35;pancho34@yahoo.com;+34878760087;cra 8 #28-72;Tarjeta Crédito;HP Spectre x360;HP;1;5200000;5200000;HP Omen 16;HP;2;6000000;12000000;;;null;null;null;0;17200000
901;29/08/2021;10:42:12 p. m.;Techcore Medellín #1;Medellín;Dominga del Alcántara;José Antonio Peinado-Bello;M;51;jose35@hotmail.com;+34807771027;cra 28 #19-45;Tarjeta Crédito;Samsung Galaxy Book Pro;Samsung;1;4800000;4800000;HP Spectre x360;HP;1;5200000;5200000;;;null;null;null;0;10000000
902;30/03/2020;9:12:37 a. m.;Techcore Medellín #1;Medellín;Ibán López Córdoba;Josué Barrera Bonilla;M;31;josue88@yahoo.com;+34847230531;cra 30 #39-97;Transferencia;HP Omen 16;HP;1;6000000;6000000;Lenovo ThinkPad X1 Carbon;Lenovo;1;6800000;6800000;;;null;null;null;0;12800000
903;1/11/2014;10:46:34 a. m.;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Eva María Carmen Peralta Folch;F;26;eva12@yahoo.com;+34876960347;cll 72 #94-45;Transferencia;Dell Alienware m15;Dell;2;8000000;16000000;Lenovo Yoga 7i;Lenovo;2;4400000;8800000;;;null;null;null;0;24800000
904;24/05/2020;8:34:26 p. m.;Techcore Medellín #1;Medellín;Ana Sofía Llopis Blázquez;Alma Albero Gil;F;41;alma49@yahoo.com;+34848598435;cll 77 #91-14;Tarjeta Débito;Lenovo IdeaPad 5;Lenovo;2;2800000;5600000;Lenovo ThinkPad X1 Carbon;Lenovo;1;6800000;6800000;;;null;null;null;0;12400000
905;10/03/2023;12:09:59 a. m.;Techcore Pereira;Pereira;Anacleto Morera Segovia;Marcos Avilés Tolosa;M;20;marcos20@yahoo.com;+34822857786;cll 82 #34-71;Transferencia;Dell Inspiron 15;Dell;2;3000000;6000000;Apple iMac 24;Apple;2;6400000;12800000;Dell Alienware m15;Dell;2;8000000;16000000;5;33060000
906;17/10/2018;6:12:28 a. m.;Techcore Medellín #1;Medellín;Dominga del Alcántara;Jose Nadal Lamas;M;40;jose34@gmail.com;+34949924852;cll 26 #63-87;Tarjeta Crédito;Acer Aspire 5;Acer;1;2000000;2000000;;;null;null;null;;;null;null;null;1;1800000
907;27/09/2023;12:17:31 p. m.;Techcore Bogotá #2;Bogotá;Olivia Armas Ayuso;Abraham Nogueira Espinosa;M;48;abraham15@yahoo.com;+34887304254;cra 37 #83-39;Efectivo;Razer Blade 17;Razer;1;10000000;10000000;Apple MacBook Pro 16;Apple;1;9600000;9600000;Apple MacBook Air M1;Apple;2;5500000;11000000;5;29070000
908;19/03/2021;7:39:31 a. m.;Techcore Medellín #2;Medellín;Juan José Porcel-Riera;Bernardita Débora Merino Baquero;F;44;bernardita80@hotmail.com;+34830772291;cll 93 #5-55;Tarjeta Crédito;Dell Alienware m15;Dell;2;8000000;16000000;Dell XPS 13;Dell;2;4800000;9600000;HP Spectre x360;HP;1;5200000;5200000;0;30800000
909;26/05/2017;6:31:55 p. m.;Techcore Bogotá #2;Bogotá;Olivia Armas Ayuso;Francisco Blázquez Cuadrado;M;25;francisco25@gmail.com;+34976100139;cll 32 #15-46;Tarjeta Crédito;Apple MacBook Air M1;Apple;1;5500000;5500000;Lenovo IdeaPad 5;Lenovo;2;2800000;5600000;;;null;null;null;5;10545000
910;25/08/2017;12:41:19 a. m.;Techcore Bogotá #1;Bogotá;Aura del Bermúdez;Severo Segovia Lastra;M;27;severo30@gmail.com;+34986681906;cll 69 #19-30;Transferencia;Dell XPS 13;Dell;1;4800000;4800000;Acer Nitro 5;Acer;1;4000000;4000000;;;null;null;null;0;8800000
911;13/01/2019;11:44:12 p. m.;Techcore Bogotá #2;Bogotá;Edu Juan Pedraza;Rafael Pinto Company;M;34;No especificado;+34847708623;cll 30 #26-98;Tarjeta Crédito;HP Pavilion 15;HP;1;3500000;3500000;Acer Nitro 5;Acer;1;4000000;4000000;;;null;null;null;5;7125000
912;17/12/2016;4:12:45 p. m.;Techcore Medellín #2;Medellín;Juan José Porcel-Riera;Tatiana Llorens Cazorla;F;49;tatiana2@gmail.com;+34972869794;cll 19 #47-73;Efectivo;Lenovo Yoga 7i;Lenovo;2;4400000;8800000;Lenovo IdeaPad 5;Lenovo;1;2800000;2800000;HP Spectre x360;HP;1;5200000;5200000;0;16800000
913;24/11/2022;6:43:41 a. m.;Techcore Bogotá #2;Bogotá;Armida Azorin Plaza;Lucio del Hurtado;M;27;lucio7@yahoo.com;+34873936945;cll 33 #92-71;Efectivo;HP Spectre x360;HP;1;5200000;5200000;;;null;null;null;;;null;null;null;0;5200000
914;5/08/2024;12:57:43 a. m.;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Vinicio de Mas;M;49;vinicio77@yahoo.com;+34902513121;cll 46 #9-11;Tarjeta Crédito;Apple MacBook Pro 14;Apple;1;8000000;8000000;Dell Inspiron 15;Dell;2;3000000;6000000;Lenovo Yoga 7i;Lenovo;2;4400000;8800000;5;21660000
915;7/01/2015;7:50:38 a. m.;Techcore Bogotá #2;Bogotá;Herminia Meléndez-Huguet;Luna Linares Hierro;F;26;luna23@hotmail.com;+34837545444;cll 72 #48-5;No Especificado;Lenovo Legion 5 Pro;Lenovo;1;7200000;7200000;Apple MacBook Pro 16;Apple;1;9600000;9600000;;;null;null;null;5;15960000
916;16/06/2020;2:06:40 p. m.;Techcore Pereira;Pereira;Carina Parejo Carranza;Néstor Viña;M;38;nestor48@yahoo.com;+34901355435;cll 35 #29-6;Tarjeta Débito;Dell XPS 13;Dell;1;4800000;4800000;;;null;null;null;;;null;null;null;0;4800000
917;21/02/2016;12:59:45 p. m.;Techcore Bogotá #2;Bogotá;Herminia Meléndez-Huguet;Aurelia Lara Galiano;F;29;aurelia16@gmail.com;+34976412518;cll 55 #25-80;Efectivo;Lenovo ThinkPad X1 Carbon;Lenovo;1;6800000;6800000;;;null;null;null;;;null;null;null;1;6120000
918;4/08/2023;10:58:42 p. m.;Techcore Medellín #2;Medellín;Juan José Porcel-Riera;Bonifacio Adán Piña;M;36;bonifacio53@hotmail.com;+34949786237;cra 7 #65-50;Tarjeta Débito;Asus TUF Gaming A15;Asus;1;4800000;4800000;;;null;null;null;;;null;null;null;0;4800000
919;21/07/2020;1:43:45 a. m.;Techcore Cali;Cali;Rosendo Barberá Cordero;Antonio del Roldán;M;28;antonio37@gmail.com;+34928976138;cll 12 #29-81;Billetera Digital;Asus TUF Gaming A15;Asus;1;4800000;4800000;;;null;null;null;;;null;null;null;1;4320000
920;27/10/2016;12:55:01 a. m.;Techcore Pereira;Pereira;Amílcar Ortega-Alberto;Jose Carlos de Cervantes;M;43;jose15@gmail.com;+34987835753;cra 49 #21-73;Transferencia;Lenovo Yoga 7i;Lenovo;2;4400000;8800000;;;null;null;null;;;null;null;null;5;8360000
921;16/06/2025;7:32:20 p. m.;Techcore Bogotá #1;Bogotá;Poncio Gabriel Poza Acedo;Agustina Valcárcel Marco;F;25;agustina17@hotmail.com;+34872314755;cll 54 #89-41;Tarjeta Crédito;HP Spectre x360;HP;1;5200000;5200000;;;null;null;null;;;null;null;null;0;5200000
922;2/01/2015;5:37:23 a. m.;Techcore Cali;Cali;Rosendo Barberá Cordero;Nereida Tamayo Pont;F;51;No especificado;+34826676156;cra 71 #34-90;Tarjeta Crédito;Lenovo Yoga 7i;Lenovo;2;4400000;8800000;Dell Alienware m15;Dell;2;8000000;16000000;;;null;null;null;0;24800000
923;2/06/2022;10:27:26 p. m.;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Ildefonso Vives Escalona;M;42;ildefonso98@gmail.com;+34988533143;cra 25 #56-80;Billetera Digital;HP Envy 13;HP;1;4000000;4000000;;;null;null;null;;;null;null;null;0;4000000
924;17/04/2024;5:22:40 p. m.;Techcore Bogotá #1;Bogotá;Aura del Bermúdez;Ezequiel Peiró Rovira;M;26;ezequiel45@hotmail.com;+34816038327;cll 99 #14-66;Tarjeta Crédito;Lenovo ThinkPad X1 Carbon;Lenovo;2;6800000;13600000;;;null;null;null;;;null;null;null;15;11560000
925;29/08/2019;4:50:57 a. m.;Techcore Medellín #1;Medellín;Dominga del Alcántara;Griselda Ballester;F;48;griselda30@gmail.com;+34800144514;cra 40 #37-53;Tarjeta Débito;Asus TUF Gaming A15;Asus;2;4800000;9600000;;;null;null;null;;;null;null;null;0;9600000
926;20/10/2023;11:42:53 a. m.;Techcore Cali;Cali;Basilio Marcos Barrena;María Manuela Escolano Aramburu;F;37;maria15@yahoo.com;+34944843785;cll 95 #66-62;Tarjeta Crédito;Apple MacBook Pro 14;Apple;2;8000000;16000000;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;Dell Alienware m15;Dell;2;8000000;16000000;0;46400000
927;18/06/2024;9:43:42 a. m.;Techcore Medellín #2;Medellín;Luisina Lasa;Clemente Solsona Cerezo;M;50;clemente33@hotmail.com;+34946051772;cra 90 #63-80;Transferencia;Apple MacBook Air M1;Apple;2;5500000;11000000;Lenovo Yoga 7i;Lenovo;1;4400000;4400000;Lenovo IdeaPad 5;Lenovo;2;2800000;5600000;0;21000000
928;26/04/2022;11:46:46 a. m.;Techcore Medellín #2;Medellín;Juanito Diaz;Calisto Caro Benavente;M;40;calisto50@yahoo.com;+34618668365;cra 21 #40-97;Tarjeta Crédito;Lenovo ThinkPad X1 Carbon;Lenovo;2;6800000;13600000;Apple MacBook Air M1;Apple;2;5500000;11000000;HP Envy 13;HP;1;4000000;4000000;0;28600000
929;23/05/2025;11:55:44 p. m.;Techcore Cali;Cali;Florencio Iker Vara Nebot;Carina Hernández Palau;F;22;carina78@yahoo.com;+34901177824;cll 54 #88-88;Tarjeta Débito;Apple MacBook Pro 14;Apple;2;8000000;16000000;Apple iMac 24;Apple;1;6400000;6400000;;;null;null;null;0;22400000
930;12/06/2020;10:46:22 a. m.;Techcore Bogotá #2;Bogotá;Armida Azorin Plaza;Ana Belén Sans;F;40;ana75@yahoo.com;+34861134373;cra 17 #90-42;Efectivo;Acer Aspire 5;Acer;2;2000000;4000000;Lenovo ThinkPad X1 Carbon;Lenovo;1;6800000;6800000;Lenovo IdeaPad 5;Lenovo;1;2800000;2800000;5;12920000
931;8/04/2023;4:15:08 a. m.;Techcore Medellín #2;Medellín;Juanito Diaz;Virginia Marín Montesinos;F;28;virginia76@yahoo.com;+34887414336;cll 68 #71-35;Transferencia;Dell XPS 13;Dell;2;4800000;9600000;Lenovo Yoga 7i;Lenovo;2;4400000;8800000;;;null;null;null;0;18400000
932;12/10/2018;12:21:06 a. m.;Techcore Medellín #1;Medellín;Ana Sofía Llopis Blázquez;Jesús Fuster Falcó;M;24;jesus3@yahoo.com;+34817880980;cra 95 #89-73;Tarjeta Crédito;Dell Latitude 7420;Dell;1;5600000;5600000;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;Lenovo ThinkPad X1 Carbon;Lenovo;1;6800000;6800000;1;24120000
933;17/07/2023;7:48:54 p. m.;Techcore Medellín #2;Medellín;Luisina Lasa;Camilo Pujol;M;18;camilo28@gmail.com;+34942729512;cll 50 #8-36;Tarjeta Crédito;Lenovo Yoga 7i;Lenovo;1;4400000;4400000;HP Envy 13;HP;1;4000000;4000000;;;null;null;null;15;7140000
934;18/05/2021;7:42:56 p. m.;Techcore Bogotá #2;Bogotá;Olivia Armas Ayuso;Cayetano Gabino Heredia Jara;M;32;cayetano62@yahoo.com;+34702745054;cra 85 #20-51;Tarjeta Crédito;Dell Latitude 7420;Dell;1;5600000;5600000;;;null;null;null;;;null;null;null;0;5600000
935;6/06/2019;7:36:25 p. m.;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Segismundo Peñalver Sanmartín;M;18;segismundo53@gmail.com;+34848787493;cra 29 #33-97;Transferencia;Dell Alienware m15;Dell;1;8000000;8000000;MSI GF65 Thin;MSI;2;4400000;8800000;;;null;null;null;0;16800000
936;27/09/2016;5:25:33 p. m.;Techcore Medellín #1;Medellín;Ibán López Córdoba;Ramón Clavero-Mendizábal;M;23;ramon18@yahoo.com;+34676297202;cll 22 #99-86;Tarjeta Débito;Dell Latitude 7420;Dell;1;5600000;5600000;;;null;null;null;;;null;null;null;5;5320000
937;5/06/2015;7:47:38 a. m.;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Narciso Carvajal-Carrera;M;38;No especificado;+34979046376;cra 58 #12-48;Transferencia;HP Envy 13;HP;1;4000000;4000000;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;Samsung Galaxy Chromebook 2;Samsung;1;2000000;2000000;5;19380000
938;2/01/2016;7:55:20 a. m.;Techcore Cali;Cali;Florencio Iker Vara Nebot;Lucía Laguna Pineda;F;29;lucia56@gmail.com;+34923329180;cll 76 #51-41;Tarjeta Crédito;Lenovo IdeaPad 5;Lenovo;2;2800000;5600000;Samsung Galaxy Book Pro;Samsung;2;4800000;9600000;;;null;null;null;0;15200000
939;14/09/2023;10:23:02 a. m.;Techcore Medellín #1;Medellín;Dominga del Alcántara;Jonatan Campos Palacios;M;40;jonatan20@hotmail.com;+34806273271;cll 99 #94-37;Tarjeta Crédito;HP Spectre x360;HP;2;5200000;10400000;Apple MacBook Pro 14;Apple;1;8000000;8000000;;;null;null;null;0;18400000
940;8/06/2018;1:18:48 a. m.;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Roque Grau Montaña;M;37;roque14@gmail.com;+34955962974;cll 70 #42-41;Tarjeta Crédito;Lenovo Yoga 7i;Lenovo;1;4400000;4400000;Lenovo IdeaPad 5;Lenovo;1;2800000;2800000;;;null;null;null;0;7200000
941;28/02/2016;12:34:24 p. m.;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Narcisa Agullo Expósito;F;31;narcisa40@hotmail.com;+34985821507;cra 53 #41-9;Tarjeta Crédito;Apple MacBook Pro 14;Apple;2;8000000;16000000;Apple iMac 24;Apple;1;6400000;6400000;Acer Predator Helios 300;Acer;2;5600000;11200000;0;33600000
942;14/09/2022;2:06:11 a. m.;Techcore Pereira;Pereira;Anacleto Morera Segovia;Jose Antonio Artigas;M;24;jose83@hotmail.com;+34922972922;cra 42 #84-92;Tarjeta Débito;Lenovo Yoga 7i;Lenovo;1;4400000;4400000;;;null;null;null;;;null;null;null;0;4400000
943;23/09/2017;4:34:20 p. m.;Techcore Bogotá #2;Bogotá;Eloísa Plaza Hurtado;Matías Pedrero Ramón;M;22;matias96@yahoo.com;No especificado;cll 70 #91-34;Tarjeta Crédito;HP Envy 13;HP;2;4000000;8000000;HP Spectre x360;HP;1;5200000;5200000;;;null;null;null;0;13200000
944;28/01/2017;5:14:23 p. m.;Techcore Bogotá #2;Bogotá;Herminia Meléndez-Huguet;Ismael Alegre Lledó;M;41;ismael30@gmail.com;+34887246643;cll 96 #94-74;Billetera Digital;Lenovo IdeaPad 5;Lenovo;1;2800000;2800000;;;null;null;null;;;null;null;null;0;2800000
945;1/11/2024;3:40:59 p. m.;Techcore Bogotá #1;Bogotá;Aura del Bermúdez;Tatiana Filomena Carbó Márquez;F;37;tatiana96@gmail.com;+34811703684;cra 86 #1-80;Tarjeta Crédito;Lenovo Legion 5 Pro;Lenovo;1;7200000;7200000;HP Envy 13;HP;2;4000000;8000000;;;null;null;null;0;15200000
946;29/11/2016;7:27:29 a. m.;Techcore Cali;Cali;Clímaco Salinas Zabaleta;Juan Francisco Emiliano Calderon Exposito;M;24;juan16@gmail.com;+34806983937;cra 68 #69-71;Tarjeta Débito;Lenovo IdeaPad 5;Lenovo;2;2800000;5600000;Acer Swift 3;Acer;1;2600000;2600000;;;null;null;null;0;8200000
947;7/05/2019;2:25:12 a. m.;Techcore Medellín #1;Medellín;Ibán López Córdoba;Jaime Piquer Sanabria;M;21;jaime88@gmail.com;+34882755798;cll 42 #71-84;Transferencia;Apple MacBook Air M1;Apple;1;5500000;5500000;;;null;null;null;;;null;null;null;0;5500000
948;1/12/2021;7:26:51 a. m.;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Aurelio Ramis Bayo;M;33;aurelio44@yahoo.com;+34849905880;cll 98 #64-53;Efectivo;Lenovo IdeaPad 5;Lenovo;2;2800000;5600000;;;null;null;null;;;null;null;null;0;5600000
949;14/04/2015;12:18:14 p. m.;Techcore Medellín #1;Medellín;Ibán López Córdoba;Marisela Águila Cuéllar;F;36;marisela54@hotmail.com;+34884046951;cll 75 #27-42;Tarjeta Débito;Lenovo ThinkPad X1 Carbon;Lenovo;2;6800000;13600000;HP Spectre x360;HP;2;5200000;10400000;;;null;null;null;0;24000000
950;24/10/2022;10:01:08 p. m.;Techcore Cali;Cali;Jacinta Juárez Marín;Emelina Etelvina Pont Escribano;F;36;emelina71@hotmail.com;+34976319031;cll 61 #42-99;Tarjeta Débito;HP Envy 13;HP;1;4000000;4000000;Samsung Galaxy Book Pro;Samsung;2;4800000;9600000;HP Spectre x360;HP;1;5200000;5200000;1;16920000
951;19/08/2015;6:59:32 p. m.;Techcore Medellín #2;Medellín;Luisina Lasa;Jacinta Marín Tenorio;F;51;jacinta52@yahoo.com;+34943817317;cra 25 #10-7;Tarjeta Débito;HP Spectre x360;HP;2;5200000;10400000;;;null;null;null;;;null;null;null;5;9880000
952;11/05/2023;2:37:16 p. m.;Techcore Pereira;Pereira;Carina Parejo Carranza;Armando Carrillo Valbuena;M;28;armando77@yahoo.com;+34875946206;cll 78 #89-35;Billetera Digital;Lenovo Legion 5 Pro;Lenovo;1;7200000;7200000;;;null;null;null;;;null;null;null;5;6840000
953;7/01/2019;1:49:17 p. m.;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Raquel de Montenegro;F;19;raquel40@gmail.com;+34985899632;cll 27 #72-7;Tarjeta Crédito;Apple MacBook Air M1;Apple;2;5500000;11000000;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;;;null;null;null;0;25400000
954;18/08/2021;10:25:37 p. m.;Techcore Bogotá #2;Bogotá;Herminia Meléndez-Huguet;Luis Alvarado Calderón;M;28;luis66@yahoo.com;+34844704418;cll 80 #50-35;Tarjeta Crédito;Lenovo ThinkPad X1 Carbon;Lenovo;2;6800000;13600000;Asus TUF Gaming A15;Asus;2;4800000;9600000;;;null;null;null;0;23200000
955;18/12/2016;8:12:07 a. m.;Techcore Bogotá #1;Bogotá;María Belén Alegria Camps;Custodia Palau;F;20;custodia54@gmail.com;+34972000978;cra 6 #48-16;Tarjeta Débito;Lenovo IdeaPad 5;Lenovo;2;2800000;5600000;HP Spectre x360;HP;1;5200000;5200000;Apple iMac 24;Apple;2;6400000;12800000;0;23600000
956;30/07/2015;4:57:23 p. m.;Techcore Bogotá #2;Bogotá;Eloísa Plaza Hurtado;María Teresa Téllez;F;18;maria20@yahoo.com;+34958093593;cll 14 #26-35;Transferencia;Dell Inspiron 15;Dell;2;3000000;6000000;Dell XPS 13;Dell;2;4800000;9600000;;;null;null;null;0;15600000
957;23/10/2019;4:39:16 p. m.;Techcore Bogotá #1;Bogotá;Poncio Gabriel Poza Acedo;Aitana del Ferrández;F;29;aitana98@hotmail.com;+34975806697;cra 21 #87-60;Efectivo;Lenovo IdeaPad 5;Lenovo;1;2800000;2800000;Acer Predator Helios 300;Acer;2;5600000;11200000;;;null;null;null;15;11900000
958;14/06/2018;3:19:28 a. m.;Techcore Pereira;Pereira;Amílcar Ortega-Alberto;Baldomero Benítez Tejada;M;51;baldomero69@gmail.com;+34976389205;cll 53 #52-69;Tarjeta Crédito;Asus ROG Strix G15;Asus;1;6400000;6400000;HP Spectre x360;HP;2;5200000;10400000;Dell Latitude 7420;Dell;2;5600000;11200000;0;28000000
959;20/01/2018;11:47:08 a. m.;Techcore Medellín #1;Medellín;Eusebia Jara Macias;César Ariza Posada;M;33;cesar43@hotmail.com;+34928140529;cra 5 #15-38;Tarjeta Crédito;Microsoft Surface Laptop 4;Microsoft;1;5200000;5200000;Dell Alienware m15;Dell;2;8000000;16000000;;;null;null;null;0;21200000
960;27/10/2022;7:51:30 p. m.;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Nico Santamaria Benitez;M;20;nico97@gmail.com;+34883865104;cra 16 #5-27;Transferencia;Dell Latitude 7420;Dell;1;5600000;5600000;;;null;null;null;;;null;null;null;0;5600000
961;3/02/2023;11:28:35 p. m.;Techcore Cali;Cali;Basilio Marcos Barrena;Rebeca Gallart Barba;F;31;rebeca36@yahoo.com;+34888878842;cll 85 #42-44;Tarjeta Débito;Microsoft Surface Laptop 4;Microsoft;1;5200000;5200000;HP Omen 16;HP;2;6000000;12000000;;;null;null;null;1;15480000
962;6/04/2020;7:44:25 p. m.;Techcore Medellín #2;Medellín;Juanito Diaz;Teófila Fortuny Camps;F;34;teofila64@hotmail.com;+34941778221;cll 19 #75-59;Tarjeta Crédito;HP Spectre x360;HP;1;5200000;5200000;Dell Latitude 7420;Dell;2;5600000;11200000;;;null;null;null;0;16400000
963;7/08/2023;11:56:56 p. m.;Techcore Bogotá #1;Bogotá;María Belén Alegria Camps;Arturo Losa Polo;M;47;arturo54@hotmail.com;+34988857723;cll 38 #37-22;Transferencia;Apple MacBook Pro 16;Apple;2;9600000;19200000;;;null;null;null;;;null;null;null;1;17280000
964;21/01/2018;5:31:41 p. m.;Techcore Bogotá #2;Bogotá;Eloísa Plaza Hurtado;Jacobo Planas;M;29;jacobo83@hotmail.com;+34900496578;cll 33 #92-36;Tarjeta Débito;Lenovo ThinkPad X1 Carbon;Lenovo;1;6800000;6800000;Asus ZenBook 14;Asus;1;3800000;3800000;Acer Aspire 5;Acer;1;2000000;2000000;0;12600000
965;17/04/2016;9:40:15 a. m.;Techcore Cali;Cali;Basilio Marcos Barrena;Luna Palomino Pombo;F;31;luna30@gmail.com;+34844110640;cll 12 #5-45;Transferencia;HP Omen 16;HP;1;6000000;6000000;HP Spectre x360;HP;2;5200000;10400000;;;null;null;null;5;15580000
966;27/06/2021;1:34:17 a. m.;Techcore Medellín #2;Medellín;Luisina Lasa;Hilario Oliveras Moles;M;26;hilario87@hotmail.com;+34901861156;cll 98 #1-53;No Especificado;HP Pavilion 15;HP;2;3500000;7000000;HP Spectre x360;HP;1;5200000;5200000;;;null;null;null;0;12200000
967;5/05/2018;12:09:34 a. m.;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Cloe Vega Rozas;F;23;No especificado;+34988836537;cll 41 #1-63;Tarjeta Débito;Dell Alienware m15;Dell;2;8000000;16000000;;;null;null;null;;;null;null;null;5;15200000
968;30/09/2020;8:46:18 p. m.;Techcore Medellín #1;Medellín;Ibán López Córdoba;Samu Haro Amor;M;31;samu28@gmail.com;+34716135075;cra 31 #87-5;Transferencia;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;Acer Swift 3;Acer;2;2600000;5200000;;;null;null;null;0;19600000
